baseline,status,taz_id,node_id,density,density_rank,rank_bucket,major_level,outside_len_ft,line_node_dist_ft
stabilized,removed,349,69157,0.017945252313411677,1,1,4.0,0.882307949560519,353.84625136063136
stabilized,retained,349,69171,0.010821227392887595,4,3-4,3.0,22.40030953433095,1243.3128447585336
stabilized,removed,365,986559,0.018039982770083583,2,2,4.0,0.0,71.78929426952345
stabilized,retained,365,67139,0.014384844148579634,3,3-4,4.0,0.0,50.33061410114169
stabilized,removed,365,996027,0.01004561819431175,5,5-6,4.0,0.0,475.5658511297664
stabilized,retained,61,65669,0.007954025176837217,3,3-4,3.0,14.64327839034376,963.0837752532103
stabilized,removed,61,65408,0.007125916786586648,5,5-6,3.0,21.683258588320573,367.98867224633744
stabilized,retained,367,67074,0.021865783915761095,1,1,4.0,7.9554541706438,1682.4742062063474
stabilized,removed,367,66960,0.01517150949987336,3,3-4,4.0,0.0,215.919362694025
stabilized,removed,367,67022,0.010151035320503245,8,7-10,4.0,0.0,285.8319839252295
stabilized,removed,372,67633,0.01373154977322168,2,2,4.0,10.47666395650079,12.735572740886324
stabilized,removed,372,1449723,0.007528206013712017,5,5-6,4.0,4.906793248467239,61.35125999382087
stabilized,retained,372,67712,0.007471058813951449,6,5-6,4.0,0.0,22.33611334349843
stabilized,retained,378,67716,0.014277538555547848,2,2,4.0,11.299671371868552,957.1120920065431
stabilized,removed,378,67736,0.012950588080161604,3,3-4,4.0,9.826628300750299,84.6186636984439
stabilized,retained,373,1417446,0.042797053587791394,1,1,3.0,0.0,11.890570378305146
stabilized,removed,373,989650,0.006708210112433654,7,7-10,4.0,0.0,33.572392231159064
stabilized,removed,373,994454,0.0064933285161116894,8,7-10,3.0,0.0,561.1905096638947
stabilized,retained,376,1275990,0.01854445560205415,2,2,4.0,0.0,20.97058463257383
stabilized,retained,376,1228093,0.016923492008500428,4,3-4,4.0,0.0,23.64194141477684
stabilized,retained,376,1045156,0.013362641703135687,5,5-6,3.0,3.09378552913676,6.4720802781433555
stabilized,retained,374,68152,0.01034055407656511,5,5-6,4.0,0.0,874.8692718178248
stabilized,removed,374,67730,0.008225750011047217,7,7-10,4.0,0.1703683896860723,126.5041401655586
stabilized,removed,374,775413,0.00754524938944492,10,7-10,3.0,0.0,529.6331373024796
stabilized,removed,379,1190199,0.02550873432745521,1,1,4.0,0.0,16.009260366234077
stabilized,removed,379,1271279,0.013865083283374957,3,3-4,4.0,0.0,2.808904155136078
stabilized,removed,404,994092,0.012082758819379947,1,1,3.0,0.0,1.8871716742364733
stabilized,retained,404,36671,0.010772204683978073,2,2,4.0,2.7135250647205544,110.17557685822248
stabilized,removed,404,36692,0.003496192845131078,9,7-10,4.0,18.017171064192844,1223.1248135074725
stabilized,removed,549,811440,0.019407475938349406,1,1,4.0,0.0,382.35653509305155
stabilized,removed,549,983697,0.014379449632618854,2,2,4.0,0.0,107.37538063769964
stabilized,removed,549,59704,0.008972348556163301,7,7-10,3.0,20.53656605486129,151.98633510110068
stabilized,removed,502,810941,0.019402197976448165,1,1,3.0,0.0,878.6067227424853
stabilized,retained,502,1004694,0.012954038574901485,3,3-4,3.0,0.0,821.4560963026624
stabilized,removed,502,59540,0.009251097602379778,5,5-6,4.0,0.0,147.8608346028179
stabilized,removed,529,1007635,0.017408713180553207,1,1,4.0,0.0,53.72314391298395
stabilized,removed,529,598480,0.010134756742446897,5,5-6,4.0,10.137182066287165,82.60123533708183
stabilized,removed,534,996793,0.021680961624359337,1,1,4.0,0.0,13.954595408110965
stabilized,removed,534,62297,0.012810937352521638,3,3-4,4.0,0.0,208.59380878143494
stabilized,removed,535,1003239,0.010806524100426025,3,3-4,4.0,0.0,954.4084335916732
stabilized,removed,535,1002781,0.010060075511721625,6,5-6,4.0,0.0,461.98800789006054
stabilized,removed,500,59809,0.010787999503229385,5,5-6,4.0,0.0,375.27103321134445
stabilized,removed,500,1148115,0.014124969817578084,2,2,4.0,0.0,13.594255968928337
stabilized,removed,500,59797,0.008473287257382207,8,7-10,3.0,30.046309580079992,437.0694690551094
stabilized,removed,553,876596,0.018339255682553676,1,1,4.0,9.267509715039164,2166.0743040146076
stabilized,removed,553,1004569,0.00809207313316939,3,3-4,4.0,0.0,3589.6417073215134
stabilized,removed,553,1544513,0.005410530770898314,4,3-4,4.0,0.633518886449884,154.90289448517774
stabilized,retained,567,48827,0.0031317646807802126,7,7-10,4.0,8.007423739806253,83.51170397953541
stabilized,removed,567,48882,0.005997318080881698,1,1,4.0,0.0,108.87000932629435
stabilized,retained,567,1005927,0.002006957387120146,9,7-10,4.0,8.956436543211131,45.16496306790762
stabilized,removed,598,52080,0.01296737373334401,2,2,4.0,11.973616743260678,1705.652627599574
stabilized,retained,598,1371072,0.01059644660317991,3,3-4,4.0,4.89876622419883,789.740886666801
stabilized,retained,598,52087,0.009108817764965691,4,3-4,4.0,0.0,260.4704419012623
stabilized,retained,599,82613,0.008733364874369244,1,1,4.0,0.0,1351.3508132815386
stabilized,retained,599,669195,0.007196525298976728,2,2,4.0,7.682813313079836,158.91297877214137
stabilized,retained,599,984108,0.005024003810666614,10,7-10,4.0,0.0,408.85302527858926
stabilized,retained,601,1005121,0.00785527122449445,1,1,4.0,5.810330785127741,1887.3695315383293
stabilized,removed,602,984066,0.014772932660453639,1,1,4.0,0.0,35.13595947800773
stabilized,retained,602,644351,0.013653648726968526,2,2,4.0,0.0,559.2743855733424
stabilized,removed,604,1099623,0.012781047999590275,2,2,4.0,0.0,80.22144835363221
stabilized,retained,604,1005123,0.009632744663330023,3,3-4,4.0,0.0,90.96022209447035
stabilized,removed,604,1006467,0.007423478574868381,7,7-10,4.0,0.0,16.845140137796417
stabilized,removed,618,1007314,0.006884684835171132,1,1,4.0,0.0,9.005593730136752
stabilized,removed,618,1401939,0.005131265303005742,3,3-4,4.0,0.0,1893.4024251180228
stabilized,removed,623,556602,0.010352722705055746,1,1,4.0,4.887440698206996,297.35960214784586
stabilized,retained,623,1646089,0.005565151329435557,6,5-6,4.0,0.0,1367.7802112032007
stabilized,removed,627,81998,0.012687882733494653,3,3-4,3.0,0.0,714.0250217898245
stabilized,removed,627,82006,0.010774588922186397,6,5-6,4.0,1.4481987051889469,20.36614046950227
stabilized,retained,627,421504,0.010602471671815114,7,7-10,3.0,0.0,128.40720378679435
stabilized,removed,640,513999,0.0070015439165822,1,1,4.0,1.785971862923838,2022.388224119
stabilized,removed,640,1003713,0.0038766103241246047,5,5-6,4.0,0.0,3020.3689848745175
stabilized,retained,640,48383,0.0034122646700486536,7,7-10,4.0,38.17357015542926,629.408582962199
stabilized,removed,652,585854,0.002942244133961334,8,7-10,3.0,0.0973698685670866,53.566649130782245
stabilized,removed,652,56491,0.007416435484333259,2,2,3.0,5.179484759566625,242.35775523996787
stabilized,removed,652,1680337,0.0035689081337359576,7,7-10,4.0,0.0,46.54580362194172
stabilized,retained,735,46335,0.0054052766337553465,1,1,4.0,0.0,114.25311764347911
stabilized,removed,735,557214,0.004656094589137665,2,2,4.0,0.0,2536.177433890603
stabilized,retained,739,557018,0.006695688366629618,1,1,4.0,0.0,27.754068286921445
stabilized,retained,739,46833,0.005603489224051165,2,2,4.0,0.0,1495.9162459157922
stabilized,retained,739,913015,0.0046365992237705714,5,5-6,4.0,0.0,4.4123239516347255
stabilized,removed,740,664389,0.005555462632774891,1,1,4.0,0.0,49.25390271132636
stabilized,retained,740,760037,0.005155295159882108,2,2,4.0,0.0,100.8928396962583
stabilized,removed,740,608511,0.0049046375721553325,3,3-4,4.0,0.0,2657.6803871895077
stabilized,retained,761,977074,0.0040467085550157204,1,1,4.0,0.0,64.3965825252235
stabilized,removed,761,556997,0.003874659750052192,2,2,4.0,0.0,493.4826710001904
stabilized,removed,761,977784,0.0015927169155139983,7,7-10,3.0,6.036067531023772,279.61270054788065
stabilized,removed,776,1132487,0.0098433173600961,1,1,4.0,0.0,2.570093547474743
stabilized,removed,776,835419,0.008669812465464437,2,2,4.0,0.6519101850231154,1437.0477284954961
stabilized,removed,919,1694322,0.020538389122953717,1,1,4.0,8.662448303905345,1489.8835414138812
stabilized,removed,920,438853,0.005895706957634063,4,3-4,4.0,4.720923779767037,1422.678342540671
stabilized,removed,920,239665,0.006883345582730488,2,2,4.0,67.10567823422404,1434.4624663022619
stabilized,removed,920,984799,0.005728616622228827,7,7-10,4.0,0.0,443.47920309673503
stabilized,removed,922,814143,0.011850348956604227,2,2,4.0,0.0,3097.046854904675
stabilized,removed,922,989274,0.006872863698678118,6,5-6,4.0,0.0,4271.441472547129
stabilized,retained,924,987221,0.007163066941085795,1,1,4.0,0.8152447864545445,1646.2680126188488
stabilized,retained,924,543397,0.005920357041773499,7,7-10,4.0,14.401537794768682,62.985295301465314
stabilized,removed,934,814243,0.010799610058871383,5,5-6,4.0,0.0,290.87425478995266
stabilized,removed,934,983347,0.01063523220460685,6,5-6,4.0,0.0,52.279466206506946
stabilized,retained,934,750237,0.00797393439042667,9,7-10,4.0,9.626933674348022,125.85772380031322
stabilized,retained,935,814352,0.009678561217198605,1,1,3.0,4.6662366278706875,4183.72412654147
stabilized,retained,935,40369,0.00585037762448447,6,5-6,4.0,8.006348986334375,9.43403968643033
stabilized,retained,936,40910,0.010724307836168541,1,1,3.0,0.0,3233.1242404815284
stabilized,retained,936,40395,0.0060540041706163665,4,3-4,4.0,12.543214948814793,1730.95152876078
stabilized,retained,937,1042337,0.013945241216675917,1,1,3.0,0.0,946.9868342126657
stabilized,retained,937,40703,0.008692694269573734,2,2,3.0,6.678021332096729,1431.1597150759849
stabilized,retained,939,732248,0.007999420607559924,2,2,4.0,0.0,16.191705169284763
stabilized,retained,939,40808,0.007333786390985593,3,3-4,4.0,7.8519301541712485,1918.5762611968025
stabilized,removed,940,765259,0.02150711398971735,1,1,3.0,0.8419796524591252,40.157334289288904
stabilized,retained,940,423771,0.015068366119708904,3,3-4,4.0,0.0,863.2539585584641
stabilized,retained,940,765114,0.008395331526226858,6,5-6,3.0,1.1271108819278846,44.41091521245092
stabilized,retained,946,989736,0.008604847983752826,1,1,4.0,0.0,3.359108674910526
stabilized,retained,946,983341,0.007572553150650949,2,2,4.0,15.910379762838526,46.31911779753864
stabilized,retained,946,40857,0.007479798601107379,3,3-4,4.0,8.763551911842171,162.6108819103951
stabilized,retained,957,40049,0.014680650073724419,1,1,3.0,0.0,1877.0578355570901
stabilized,removed,958,788888,0.013711072226345832,2,2,5.0,0.0,4.12013454144092
stabilized,retained,958,788862,0.010276486189315644,3,3-4,5.0,0.0,27.264868148252553
stabilized,removed,958,877114,0.008245929513655331,7,7-10,3.0,10.47761269222694,8.414123316291432
stabilized,retained,963,38547,0.004780721467509498,9,7-10,3.0,0.0,319.66349493928016
stabilized,removed,963,1124975,0.01088297111943791,3,3-4,3.0,0.0,1623.2363666178755
stabilized,retained,963,988851,0.007308405189425958,6,5-6,3.0,0.0,0.31952469779159925
stabilized,retained,965,40431,0.007339755453578356,1,1,4.0,0.0,41.595924941349004
stabilized,retained,966,1719456,0.00879498087468436,1,1,3.0,19.296031050119733,5538.085441961688
stabilized,retained,966,556881,0.0051977555731896235,3,3-4,4.0,0.0,38.14513717166721
stabilized,retained,967,240341,0.007318962051142,1,1,4.0,0.0,3153.053687084912
stabilized,removed,967,755766,0.006089854690410008,5,5-6,3.0,150.87574375621247,1907.7719892975454
stabilized,retained,967,1719458,0.0016244495174301118,9,7-10,3.0,38.337604464760005,4491.190181361572
stabilized,retained,968,38227,0.0071931145244484955,2,2,4.0,0.0,740.0144042538245
stabilized,retained,968,38328,0.005228607138170666,10,7-10,4.0,5.961850054631902,304.046515792785
stabilized,retained,970,985664,0.0033137185065351183,8,7-10,4.0,0.0,61.33120937055597
stabilized,retained,970,41338,0.004163484758960622,3,3-4,4.0,4.592046322840747,3313.980190445507
stabilized,retained,970,288015,0.003411230455892847,7,7-10,4.0,18.23052183830247,1889.1445544473822
stabilized,retained,980,95105,0.014308394238827082,1,1,3.0,24.893775600165117,325.04248264440406
stabilized,retained,988,43250,0.01753580395233969,1,1,3.0,0.0,2.9046678959302734
stabilized,retained,988,814193,0.013108505815657081,2,2,3.0,0.0,792.9802552794913
stabilized,retained,988,42900,0.005645035191487853,7,7-10,4.0,6.653505926294891,1187.9112799453453
stabilized,removed,991,43576,0.012255952813683938,1,1,3.0,10.322031559127334,136.21872818502843
stabilized,retained,991,69524,0.008746861210492087,3,3-4,3.0,0.6799316029638726,851.3246027563686
stabilized,retained,997,989097,0.0035762226755038525,10,7-10,4.0,0.0,9.122117477053255
stabilized,retained,997,95401,0.007369994981356487,3,3-4,4.0,8.559208300104597,2899.5773367602383
stabilized,retained,997,95662,0.007063583431034854,4,3-4,4.0,3.267983814494212,741.1836720234038
stabilized,retained,998,765050,0.007880616940841028,7,7-10,4.0,0.0,23.674514038650642
stabilized,retained,998,984681,0.00794739102826526,5,5-6,3.0,84.2411117560477,120.67839491727308
stabilized,retained,998,1449768,0.005143556876413663,10,7-10,4.0,13.961133852064028,13.699080132050838
stabilized,removed,1015,94989,0.014429692742457917,1,1,4.0,16.178434649787192,323.43196918853903
stabilized,retained,1015,973264,0.003413581799802682,6,5-6,4.0,26.823993789753693,381.4148504989262
stabilized,retained,1015,973780,0.003185940985860852,8,7-10,4.0,5.027758876147605,1401.7980528700175
stabilized,retained,1023,97254,0.006294600006836247,1,1,4.0,0.0,93.0423552230525
stabilized,retained,1023,1341034,0.0044565935145398404,2,2,4.0,0.0,1739.2716065494008
stabilized,retained,1023,97359,0.003471812348073845,5,5-6,4.0,13.809536685343184,1200.2220723175285
stabilized,retained,1030,1050415,0.00918484377182081,1,1,4.0,0.0,534.7572344725982
stabilized,retained,1030,975423,0.007988648516818006,3,3-4,3.0,5.3251992256756875,1669.901874916244
stabilized,retained,1030,759916,0.003912440965191987,7,7-10,4.0,8.938626683978917,675.9566234147878
stabilized,retained,1031,972604,0.009798105662191657,1,1,4.0,15.8529576488961,603.8585680193927
stabilized,retained,1031,95173,0.006460105021851341,3,3-4,4.0,0.0,1084.256495051934
stabilized,removed,1031,95033,0.005789049070323959,5,5-6,4.0,24.653262568520255,2198.5334446693696
stabilized,retained,1033,972256,0.0089372763929443,1,1,4.0,1.335676244395322,68.09886010429584
stabilized,retained,1033,912048,0.006263918294131741,2,2,4.0,21.747438478981984,567.3573960252814
stabilized,retained,1036,817836,0.016555313799010412,1,1,3.0,0.0,1116.553549660183
stabilized,retained,1036,975206,0.011188569023795005,3,3-4,3.0,0.0,1.2257569031055129
stabilized,retained,1036,1545338,0.007653517706522461,5,5-6,3.0,9.49272341600519,918.4383971941317
stabilized,removed,1037,1053375,0.022223926190393522,1,1,4.0,0.0,175.0849023637909
stabilized,retained,1037,1420346,0.008229155581600015,4,3-4,4.0,0.0,53.13845056761543
stabilized,retained,1051,911615,0.0037888983661508177,1,1,4.0,4.11816614450212,3756.60895948234
stabilized,retained,1051,973866,0.0033062245916228557,2,2,3.0,0.8960482163928335,5513.516321724824
stabilized,removed,1056,1566673,0.00531448038737005,2,2,4.0,0.0,81.8116493011666
stabilized,retained,1056,975268,0.0020696114487065032,7,7-10,4.0,7.848271351176669,69.00338879365857
stabilized,retained,1060,288940,0.0036898900537350697,1,1,4.0,0.38071167732219785,17.655770842925428
stabilized,retained,1060,436212,0.002383439544919133,3,3-4,4.0,6.510422523903556,3291.295386764603
stabilized,retained,1060,975250,0.0013620088492027685,8,7-10,4.0,0.0,465.3400076787082
stabilized,retained,1062,1048513,0.0038287816225375127,1,1,3.0,92.61386110282193,90.46442207677961
stabilized,retained,1062,834447,0.0024325311283475985,5,5-6,4.0,1.922397668689875,1283.774075618557
stabilized,retained,1063,97637,0.004532990251546038,1,1,3.0,5.643876753613625,3903.8857036428312
stabilized,retained,1063,975327,0.004317594799852711,2,2,3.0,0.0,0.9368160553276539
stabilized,retained,1063,974663,0.002785848710330443,8,7-10,4.0,0.0,353.77437914457175
stabilized,retained,1067,834436,0.00723702945165112,1,1,4.0,0.0,4334.206085501606
stabilized,retained,1069,1695457,0.01431511536022837,1,1,3.0,0.0,2561.504472971679
stabilized,removed,1069,555285,0.012505263734480142,2,2,3.0,0.0,39.26831195617415
stabilized,removed,1069,287553,0.0026813837425077396,8,7-10,4.0,0.0,505.97092328642105
stabilized,removed,1072,555398,0.005207077211852837,1,1,3.0,4.384831514492509,220.21939124878193
stabilized,retained,1072,287066,0.003106881266136547,3,3-4,5.0,57.1683416482272,447.61855896949436
stabilized,retained,1131,99731,0.006263542967954939,1,1,4.0,0.0,3862.1760381742442
stabilized,removed,1131,964833,0.004702463222631554,5,5-6,3.0,0.0,704.2553116982443
stabilized,retained,1131,99777,0.0032654657404430714,8,7-10,4.0,26.088346019827895,827.9349040192329
stabilized,retained,1132,863872,0.01220969308837512,1,1,4.0,0.0,33.10841955469476
stabilized,retained,1132,842796,0.00658858725645163,4,3-4,4.0,0.0,62.78852181543832
stabilized,retained,1132,99223,0.005610217453332804,5,5-6,4.0,18.393044619621687,981.9529860320371
stabilized,removed,1185,417140,0.008366343395386,1,1,4.0,1.9044069303836892,23.009556612669407
stabilized,removed,1185,291411,0.006442239453741655,3,3-4,4.0,0.0,2958.2579832822084
stabilized,removed,1228,927448,0.011339038689504248,1,1,3.0,9.287599995649117,29.700101286052675
stabilized,removed,1228,1311175,0.009377033549724703,2,2,3.0,0.0,19.151808028638488
stabilized,retained,1228,460826,0.0030952008440911266,6,5-6,5.0,22.128147593106576,850.8797819839946
stabilized,removed,1328,961175,0.00746820649919022,6,5-6,4.0,5.898520788924786,466.4021214712411
stabilized,removed,1328,1690578,0.01149647530507198,1,1,4.0,0.0,717.237355795053
stabilized,removed,1328,957078,0.0048444907570659905,9,7-10,4.0,12.055532242228823,384.903749600582
stabilized,retained,1330,162868,0.011114898279477908,1,1,3.0,0.0,26.099467645250943
stabilized,retained,1330,1361663,0.005938197313782174,5,5-6,4.0,0.0,84.61621681275997
stabilized,retained,1332,127840,0.009059410781102232,2,2,3.0,0.0,44.198704593361
stabilized,retained,1332,958035,0.007078101660044841,3,3-4,3.0,3.0667248736130293,90.71922863264948
stabilized,removed,1339,1360474,0.006325248344822841,1,1,4.0,0.0,3601.3020516413103
stabilized,removed,1352,956648,0.012162008155526082,1,1,4.0,5.328298913078117,4.684757601710047
stabilized,removed,1352,122991,0.00659232415501454,2,2,4.0,7.871340331835286,638.3519118988933
stabilized,removed,1356,805185,0.013672107987710565,1,1,3.0,0.0,30.42375212673686
stabilized,removed,1356,958786,0.00852681467168704,3,3-4,4.0,0.0,2.7595455537525697
stabilized,removed,1356,961223,0.005243901251395152,4,3-4,3.0,3.782997461386821,23.731776609045276
stabilized,retained,1358,801605,0.027785277506919802,1,1,4.0,0.0,31.124074770271235
stabilized,removed,1358,805905,0.017208659339013967,3,3-4,3.0,4.364106484125883,29.2794688642025
stabilized,removed,1358,117308,0.01397826528729413,4,3-4,4.0,3.0270954621842177,103.70866024786315
stabilized,removed,1361,117273,0.021079887304927727,2,2,3.0,0.0,514.4042925079071
stabilized,removed,1361,117353,0.013823741322155376,5,5-6,3.0,24.22247318492127,876.8191281519734
stabilized,removed,1363,1361379,0.013123978983162829,1,1,4.0,0.0,22.593733358754317
stabilized,removed,1363,857203,0.0114763000010633,2,2,4.0,0.0,41.63479108636065
stabilized,removed,1365,1686252,0.010744420004805749,2,2,4.0,0.0,3.889539278426997
stabilized,removed,1365,118638,0.009858847938706363,3,3-4,4.0,0.0,20.999302988814083
stabilized,removed,1365,1250276,0.006810577052945006,4,3-4,4.0,3.247931844748687,4.038764778524637
stabilized,retained,1367,914505,0.00392235842493857,8,7-10,4.0,13.224175374915756,420.8293404653275
stabilized,removed,1367,959627,0.0025596395477071776,9,7-10,4.0,0.0,1059.575002055775
stabilized,retained,1370,672558,0.007897427806210377,6,5-6,4.0,0.0,12.133264746172905
stabilized,retained,1370,957011,0.009290037880281545,5,5-6,4.0,0.0,33.8231086730957
stabilized,removed,1370,960618,0.006081604406393398,8,7-10,4.0,0.0,16.59406949129732
stabilized,removed,1394,114716,0.014600045369062063,1,1,3.0,0.0,3.876309519633651
stabilized,removed,1394,114647,0.014472806052747972,2,2,3.0,0.0,907.7689860287912
stabilized,removed,1394,952322,0.001718596460880246,9,7-10,4.0,0.0,149.7014110100387
stabilized,retained,1396,877300,0.02701634859204542,1,1,4.0,2.598248812766312,2376.7145455866726
stabilized,removed,1396,811329,0.013364515068895072,5,5-6,3.0,0.0,230.26098786694016
stabilized,retained,1403,1210523,0.016751868527051354,1,1,4.0,0.0,1066.5566786721813
stabilized,removed,1405,117218,0.011694654408133024,1,1,4.0,0.0,104.58206769713057
stabilized,removed,1405,115909,0.00758065776314881,3,3-4,4.0,9.69189130793952,806.1646416731146
stabilized,removed,1408,805186,0.02072715013707238,1,1,3.0,0.0,101.80747229605912
stabilized,retained,1408,1263346,0.013709791011014499,3,3-4,4.0,11.636364009966048,9.558099315114486
stabilized,retained,1408,1304031,0.00838879654350586,7,7-10,4.0,9.22814900410433,251.2861420449805
stabilized,retained,1412,914404,0.011163837934092695,1,1,4.0,4.139785074302326,20.283373140922354
stabilized,retained,1412,118340,0.008982461498518389,3,3-4,4.0,0.0,117.43454325223199
stabilized,retained,1412,959824,0.005650071509490583,6,5-6,4.0,0.0,1484.8148694071606
stabilized,retained,1415,541439,0.009806652086217883,1,1,4.0,16.206731609038876,15.814829140901566
stabilized,retained,1415,124354,0.008914872829349958,3,3-4,4.0,1.3567479358157908,777.1218027093425
stabilized,removed,1415,959350,0.005958245575331664,7,7-10,3.0,0.0,1596.8933418642903
stabilized,retained,1420,958363,0.005730245068929501,4,3-4,4.0,0.0,102.44846540315889
stabilized,retained,1420,784077,0.009639218165377429,1,1,4.0,6.494294100959656,724.6159335534212
stabilized,retained,1420,123580,0.0037427448826372555,10,7-10,4.0,12.353983937019075,439.9401208859693
stabilized,retained,1425,957244,0.009133471278066145,1,1,4.0,0.0,39.045664619205965
stabilized,removed,1425,549824,0.0060511975525947585,2,2,3.0,0.0,97.77881257000861
stabilized,retained,1425,125904,0.0047496311973760615,6,5-6,4.0,0.0,2285.4425158651275
stabilized,removed,1426,1697097,0.020577935441449136,1,1,3.0,14.65844560696279,34.17252826370203
stabilized,retained,1426,125915,0.00655818813083365,7,7-10,4.0,3.9602396204777146,106.11059665648332
stabilized,removed,1428,1360748,0.006433100522887725,3,3-4,3.0,0.0,46.271518867462866
stabilized,retained,1428,126255,0.009421370190099676,1,1,3.0,0.0,1296.6036844951157
stabilized,retained,1428,122267,0.005779742189442976,6,5-6,4.0,0.0,0.45186181133063014
stabilized,retained,1439,956836,0.006112845043597494,1,1,4.0,0.0,59.60650943018302
stabilized,retained,1439,957842,0.003943926577614155,4,3-4,4.0,3.1013545957595245,2662.0568487367605
stabilized,removed,1439,957308,0.003145023610599481,7,7-10,4.0,2.3678982099051846,24.548019328801523
stabilized,removed,1440,1693450,0.012269554949371618,1,1,3.0,0.0,32.336230953210986
stabilized,removed,1440,670539,0.007071844415043918,6,5-6,3.0,0.0,0.5798063147813082
stabilized,removed,1441,1292164,0.010775154019850948,2,2,4.0,0.0,39.45628890208901
stabilized,removed,1441,127321,0.010474350523887599,3,3-4,3.0,21.40510281217947,59.06506102884976
stabilized,removed,1441,951865,0.008890218455393143,4,3-4,4.0,0.0,9.90725811110557
stabilized,retained,1443,127508,0.007255425419875234,1,1,4.0,17.04771330717649,1779.0662530352947
stabilized,removed,1449,1297368,0.006185528135071393,1,1,4.0,0.0,68.59359554273017
stabilized,removed,1449,1545124,0.00531945008624762,3,3-4,4.0,7.209204757999782,451.01566346187843
stabilized,removed,1449,631511,0.0049647062887630804,4,3-4,4.0,0.0,21.691516462713484
stabilized,removed,1453,756605,0.006164887449871003,1,1,4.0,0.0,851.9129193347892
stabilized,removed,1453,144389,0.004689420359227089,5,5-6,4.0,22.099390896132626,502.20710206000854
stabilized,retained,1457,144443,0.003168875675221936,3,3-4,4.0,0.0,164.5890550785804
stabilized,retained,1457,144238,0.0029180936290339994,4,3-4,4.0,0.0,7708.877475483849
stabilized,retained,1457,959329,0.0019006509906231053,7,7-10,4.0,0.0,30.795497465109165
stabilized,removed,1459,958065,0.008250694343157602,2,2,3.0,0.0,29.79131822697808
stabilized,removed,1459,143216,0.007840591981263039,3,3-4,3.0,0.0,1030.7835510056464
stabilized,removed,1459,1721486,0.005608663935405444,4,3-4,4.0,6.867027599713729,149.07184923165775
stabilized,removed,1461,952653,0.009760818381889557,1,1,3.0,21.249060751898828,45.10863859468091
stabilized,retained,1461,1671907,0.0036474104014624733,8,7-10,5.0,0.0,11.999696737995839
stabilized,removed,1470,1360153,0.00566975274106166,4,3-4,3.0,15.094255705076364,28.19857870752503
stabilized,removed,1470,959634,0.010983751880335287,1,1,4.0,0.0,10.130145607425344
stabilized,removed,1470,1671639,0.004988448273057338,6,5-6,5.0,0.0,49.66804900765419
stabilized,retained,1472,125499,0.013501102039401958,1,1,4.0,0.0,171.49728926373746
stabilized,removed,1472,1360272,0.009503366018880487,4,3-4,4.0,0.0,141.72642030821365
stabilized,retained,1472,1360242,0.008782248656614922,5,5-6,5.0,0.0,83.81995998824584
stabilized,removed,1478,671213,0.007190072185371987,2,2,4.0,0.0,149.34312628821937
stabilized,retained,1478,961206,0.006382118861554589,4,3-4,4.0,0.7344608545123416,2669.95453991149
stabilized,retained,1478,960796,0.006033020343773429,5,5-6,4.0,12.535667836540632,247.98244700964352
stabilized,removed,1480,960808,0.00661004222529826,6,5-6,3.0,0.0,309.2348098270955
stabilized,retained,1480,128562,0.00776131415626727,2,2,4.0,0.0,980.382601506257
stabilized,retained,1480,138170,0.00430962159299435,8,7-10,4.0,13.084632509589925,1597.426664391234
stabilized,removed,1481,138985,0.009001086867940896,1,1,4.0,0.0,164.36394717685215
stabilized,removed,1481,550069,0.00799698247529071,3,3-4,4.0,0.0,303.9761389361637
stabilized,retained,1481,550020,0.006208847772838574,8,7-10,4.0,0.0,3247.4233594164257
stabilized,removed,1484,139201,0.006403912069750093,1,1,4.0,0.0,309.32464385963976
stabilized,retained,1484,959566,0.004930910658015445,5,5-6,4.0,0.0,2.8308757095188577
stabilized,removed,1487,958966,0.012827842456189214,2,2,3.0,0.0,22.554185348333405
stabilized,retained,1487,1454338,0.007694851116560934,4,3-4,4.0,7.330732499710345,68.86367843648826
stabilized,retained,1487,848533,0.005906976747420197,6,5-6,4.0,20.36608327845197,1770.678392730449
stabilized,retained,1505,871260,0.024940272564698586,1,1,4.0,0.0,8.394126341550919
stabilized,removed,1505,958453,0.008117078393225879,5,5-6,4.0,0.0,732.3941733096709
stabilized,removed,1507,549780,0.007226205534009337,1,1,4.0,12.783977940900002,2836.4614180174713
stabilized,removed,1507,872088,0.006271589337017555,2,2,4.0,2.923063059646724,14.232166868229104
stabilized,retained,1515,145738,0.0065943859311250325,1,1,4.0,12.248834942979347,963.6458323275522
stabilized,retained,1515,958341,0.006526815322147309,2,2,4.0,2.1563225572481612,2406.615866156138
stabilized,retained,1515,959198,0.005648267042876341,5,5-6,5.0,11.758276855996492,90.35816508233695
stabilized,retained,1517,145726,0.007478755077788457,1,1,4.0,0.0,49.4446713047131
stabilized,removed,1517,958573,0.005912673769547977,4,3-4,4.0,0.0,33.978361243382096
stabilized,removed,1517,956879,0.004776293780452685,6,5-6,4.0,161.99253431035564,921.5053672016084
stabilized,removed,1524,564013,0.010293550412708954,1,1,4.0,8.040914270116902,1296.0701577551627
stabilized,removed,1524,960420,0.008298055234832293,2,2,4.0,1.6914801781093636,29.342552218361046
stabilized,retained,1526,145063,0.009200140809247193,1,1,4.0,0.0,2345.835400643435
stabilized,retained,1526,145189,0.006148168344203251,6,5-6,4.0,0.0,65.06409410837831
