taz_id,node_id,earliest_to_final,stabilized_to_final,in_earliest,in_stabilized,in_final,density,density_rank,major_level,outside_len_ft,line_node_dist_ft
92,77816,removed,not_applicable,True,False,False,0.018864853119758895,6,4.0,1136.8340337237123,1055.4450964145776
92,77817,added,unchanged,False,True,True,0.018864853119758895,6,4.0,0.5349788091531216,417.8884787150324
92,556099,removed,not_applicable,True,False,False,0.01920064151430072,5,4.0,440.4751413947913,450.92306654774234
92,1231172,removed,not_applicable,True,False,False,0.03143875769043256,1,4.0,4.992169289937181,16.64498051255941
92,1231176,added,removed,False,True,False,0.027927673633428768,2,3.0,0.0,101.00167971299263
92,1564311,added,removed,False,True,False,0.011843574900236908,8,4.0,0.0,61.058799558175245
93,77971,added,unchanged,False,True,True,0.010196479828315013,1,4.0,3.1024445864936685,1943.1700882703426
93,77987,added,removed,False,True,False,0.008264160806108872,2,4.0,0.0,330.4177545569837
93,77989,added,added,False,False,True,0.0,0,4.0,0.0,0.0
93,77995,added,unchanged,False,True,True,0.0034728172908644523,7,4.0,0.0,220.32525358852305
93,872561,removed,not_applicable,True,False,False,0.00681534106041946,3,4.0,0.0,36.709151749194646
93,989448,removed,not_applicable,True,False,False,0.0034728172908644523,7,4.0,171.79633302509674,191.90929742690545
93,1447914,removed,not_applicable,True,False,False,0.005565184086727137,4,4.0,190.98280601807267,262.7549036965304
93,1452130,removed,not_applicable,True,False,False,0.010196479828315013,1,4.0,0.0,0.8845578940084743
94,77980,added,added,False,False,True,0.0,0,4.0,0.0,0.0
94,78387,added,added,False,False,True,0.0,0,4.0,0.0,0.0
94,78388,added,removed,False,True,False,0.01825001255805351,1,3.0,22.907239162543846,180.185054835708
94,78405,removed,removed,True,True,False,0.006728894850054512,7,3.0,13.507755791386241,287.1791418336442
94,78406,added,added,False,False,True,0.0,0,3.0,157.4028853051091,0.0
94,583115,removed,not_applicable,True,False,False,0.00835937287230273,3,4.0,0.0,121.89869768324442
94,583279,removed,not_applicable,True,False,False,0.01825001255805351,1,3.0,25.368624055640343,23.909911184528298
94,989448,removed,removed,True,True,False,0.010634698100744062,2,4.0,0.0,418.2926795082299
95,77327,removed,not_applicable,True,False,False,0.02104370179993893,1,3.0,162.38698734649455,257.39561173670984
95,77329,added,removed,False,True,False,0.02104370179993893,1,3.0,14.054210896607435,260.2093662294405
95,77346,unchanged,added,True,False,True,0.020081872974450694,2,3.0,19.611172825412343,21.868792737811965
95,77349,added,removed,False,True,False,0.019376927426938344,5,3.0,42.47654896017841,271.1907692283259
95,623450,unchanged,unchanged,True,True,True,0.014108066410434987,6,4.0,0.0,180.37353818694012
95,781535,removed,not_applicable,True,False,False,0.019515049714358728,4,4.0,0.0,7.468354803502598
97,77286,removed,not_applicable,True,False,False,0.014885217342804862,3,3.0,0.0,21.80094321741667
97,77287,added,removed,False,True,False,0.014885217342804862,3,3.0,0.0,293.59160344378
97,77429,added,added,False,False,True,0.0,0,3.0,0.0,0.0
97,77430,removed,not_applicable,True,False,False,0.0070985602932311055,8,3.0,0.0,164.85292438373872
97,991211,added,added,False,False,True,0.0,0,3.0,6.847385620993401,0.0
97,1009419,removed,removed,True,True,False,0.011173125852541786,5,3.0,0.5378125513519718,34.16012224073775
97,1687626,unchanged,unchanged,True,True,True,0.017447658163316098,1,3.0,0.0,5.82794083468616
98,77505,added,added,False,False,True,0.0,0,3.0,501.30708343607694,0.0
98,77506,removed,not_applicable,True,False,False,0.015598341148423525,2,3.0,958.2417264438628,177.72366987768186
98,78420,removed,not_applicable,True,False,False,0.005961965610554058,6,4.0,2047.1105884632404,2093.4414869218012
98,872952,removed,not_applicable,True,False,False,0.006161403011929043,4,3.0,3238.84316196759,3064.836387831227
98,1272367,removed,not_applicable,True,False,False,0.009145004144365252,3,3.0,0.0,30.776907761709204
98,1273797,added,removed,False,True,False,0.015726028584757377,1,3.0,1.975154454306612,22.828677796834302
101,77003,added,unchanged,False,True,True,0.018191571855323625,1,3.0,13.029760258534916,1112.8118595255442
101,77238,removed,not_applicable,True,False,False,0.018191571855323625,1,3.0,818.2452487666168,814.9768908560478
101,77307,added,unchanged,False,True,True,0.01176717671945476,3,4.0,6.231032293066277,375.6263554497788
101,780875,removed,not_applicable,True,False,False,0.009962968587955139,4,3.0,20.366374806104385,18.97213122073976
101,816716,unchanged,unchanged,True,True,True,0.008756081305831942,5,4.0,0.0,75.96895126830094
101,1270680,removed,not_applicable,True,False,False,0.01176717671945476,3,4.0,231.82290594777484,360.66519649008916
102,77006,added,added,False,False,True,0.0,0,3.0,29.13339869509085,0.0
102,77250,added,added,False,False,True,0.0,0,3.0,0.0,0.0
102,77295,removed,not_applicable,True,False,False,0.02329171837215033,4,4.0,1642.8266322698619,1963.521222806536
102,1227165,removed,removed,True,True,False,0.0320159515975858,1,3.0,18.864784057050063,38.30697261528047
102,1227600,removed,removed,True,True,False,0.028829478455309074,2,4.0,0.0,23.926383740047175
102,1275000,added,added,False,False,True,0.0,0,4.0,22.004131266090457,0.0
102,1357149,removed,removed,True,True,False,0.019765387054187282,7,3.0,17.33079406074574,616.8088211777982
103,74535,removed,not_applicable,True,False,False,0.0058395218453121895,3,3.0,1413.3587181499465,1608.4700387005978
103,74555,added,added,False,False,True,0.0,0,3.0,4.734173299912333,0.0
103,74626,added,added,False,False,True,0.0,0,5.0,0.0,0.0
103,582981,removed,not_applicable,True,False,False,0.005208119940454582,5,3.0,7.600810629305766,158.15116985700496
103,786727,added,removed,False,True,False,0.005824212670687623,4,3.0,0.0,10.649649600499455
103,1229380,unchanged,unchanged,True,True,True,0.006848371310058231,1,3.0,0.0,60.07114167114094
103,1279109,removed,not_applicable,True,False,False,0.0037609632821229005,8,3.0,1969.1421935564813,1699.1209817877607
103,1356897,added,removed,False,True,False,0.005188840242695469,6,5.0,0.0,77.48635222611655
104,74551,removed,not_applicable,True,False,False,0.008396975836032921,8,3.0,6133.109178743844,6138.827558350301
104,76996,removed,not_applicable,True,False,False,0.02202139711549553,1,3.0,0.0,33.23271882534027
104,888393,removed,not_applicable,True,False,False,0.014052834093220692,6,3.0,1516.9503258906227,1570.5386901376023
104,1269154,unchanged,unchanged,True,True,True,0.02024394069236198,3,3.0,0.0,42.056492227595285
104,1278109,added,unchanged,False,True,True,0.02144896277913887,2,3.0,0.0,7.117879201372534
112,55630,added,removed,False,True,False,0.01027102177267576,1,3.0,0.0,631.2206414863916
112,55668,added,added,False,False,True,0.0,0,3.0,0.0,0.0
112,66500,added,added,False,False,True,0.0,0,3.0,0.0,0.0
112,66520,removed,not_applicable,True,False,False,0.006541990827960024,5,4.0,0.7390315718770891,85.3931050170213
112,66656,added,removed,False,True,False,0.0057052430122553534,8,4.0,0.05746229273721825,16.84498557517019
112,634007,removed,not_applicable,True,False,False,0.005618355153901685,9,3.0,1082.2936079764959,922.7143468215395
112,760779,added,added,False,False,True,0.0,0,4.0,0.0,0.0
112,811910,removed,not_applicable,True,False,False,0.01027102177267576,1,3.0,128.3212067545115,166.79344887085614
112,996068,removed,not_applicable,True,False,False,0.008812199510871806,3,3.0,0.0,44.884500530831126
112,1174090,added,removed,False,True,False,0.008631788600145917,4,3.0,0.15265817759460204,2.840757904778829
113,55682,removed,not_applicable,True,False,False,0.0016631274301813993,4,3.0,4470.310976564586,4616.652338201107
113,55714,added,removed,False,True,False,0.0015791935585960416,6,3.0,8.722808255777394,958.317950632628
113,55729,added,added,False,False,True,0.0,0,3.0,0.0,0.0
113,55742,added,removed,False,True,False,0.005550772171403095,1,3.0,8.869753316587945,1434.9875736802726
113,817178,removed,not_applicable,True,False,False,0.005550772171403095,1,3.0,1977.640220660847,2062.046269207266
113,994158,removed,not_applicable,True,False,False,0.0017126357500136591,3,3.0,2.8587532810365355,33.72638528765152
113,1339553,removed,not_applicable,True,False,False,0.0015348821225397115,8,4.0,3372.4287217089513,3350.9496761550095
114,55732,removed,not_applicable,True,False,False,0.00878806526477745,4,3.0,6.075121852499434,69.0143729938743
114,55740,added,added,False,False,True,0.0,0,3.0,0.0,0.0
114,66666,added,added,False,False,True,0.0,0,4.0,0.0,0.0
114,761397,added,removed,False,True,False,0.006532037143176441,7,4.0,0.0,80.29013087380469
114,986191,removed,not_applicable,True,False,False,0.012693698772845267,1,3.0,447.0990878606617,696.4119738796762
114,986217,removed,not_applicable,True,False,False,0.004762623143786075,8,3.0,1455.8796862845954,1877.0610110048945
114,994247,added,removed,False,True,False,0.009046627046816151,3,3.0,0.0,23.503134554091137
114,995977,added,removed,False,True,False,0.009164520592618585,2,4.0,1.646219245327178,56.27926147774841
114,1191745,removed,not_applicable,True,False,False,0.008377867050895538,5,4.0,0.0,146.4990452783199
116,66819,removed,not_applicable,True,False,False,0.006252025983996731,5,3.0,2561.9496312089127,2536.8064087821645
116,761386,added,added,False,False,True,0.0,0,3.0,2567.5293786004795,0.0
116,993186,added,added,False,False,True,0.0,0,4.0,1467.8737124580337,0.0
116,1168861,added,added,False,False,True,0.0,0,4.0,6700.291033381935,0.0
116,1386921,removed,not_applicable,True,False,False,0.008128700040769933,3,4.0,2566.860207620323,2225.7924235732685
116,1417495,removed,not_applicable,True,False,False,0.0035623184364864083,7,4.0,7394.684029292023,6845.516002468858
116,1557708,removed,not_applicable,True,False,False,0.011237765526392633,1,4.0,6552.694447274446,6485.978773834972
117,66819,added,added,False,False,True,0.0,0,3.0,4.138621079498447,0.0
117,67950,added,removed,False,True,False,0.006903355304513349,3,3.0,9.212837948656317,152.98253839822036
117,760910,added,added,False,False,True,0.0,0,3.0,1615.1971608732092,0.0
117,1045248,removed,removed,True,True,False,0.011110877352100665,1,3.0,2.1327792792653857,2.4595235442490564
117,1187600,removed,not_applicable,True,False,False,0.0037014163629007033,7,3.0,7.70348980116812,1712.0291637559726
117,1187643,removed,not_applicable,True,False,False,0.006363081766082076,4,3.0,2029.8859779644583,2285.224117336558
117,1417445,removed,not_applicable,True,False,False,0.006903355304513349,3,3.0,165.44240727317114,48.690771724353844
119,989984,added,unchanged,False,True,True,0.02497227998829483,1,4.0,6.677415351868058,1665.5543126264656
119,990597,removed,not_applicable,True,False,False,0.010508538580885077,4,3.0,7247.152238610701,7103.926446252561
119,1183465,removed,not_applicable,True,False,False,0.009781936333544999,5,4.0,3675.831998886705,3606.338446567912
119,1277909,removed,not_applicable,True,False,False,0.0071935614725306095,7,4.0,3822.0493758253388,3500.269833055781
119,1386954,removed,not_applicable,True,False,False,0.02497227998829483,1,4.0,1211.8648489433235,1492.3487792291335
120,68383,added,unchanged,False,True,True,0.009317339740432903,8,4.0,4.4612158975608445,372.3614756019676
120,541550,removed,removed,True,True,False,0.012294756473952631,3,3.0,0.0,129.42904328451172
120,1046871,removed,not_applicable,True,False,False,0.013602006610338556,1,4.0,0.0,2.3347095813343515
120,1175365,removed,not_applicable,True,False,False,0.010408857740851237,6,4.0,4373.894419106584,4383.3103989966785
120,1273270,removed,not_applicable,True,False,False,0.012925373626028726,2,4.0,4447.879895163331,3645.2182787170777
121,68408,added,added,False,False,True,0.0,0,4.0,0.0,0.0
121,68423,removed,not_applicable,True,False,False,0.017298475844592952,5,4.0,105.58775169194357,77.20946506526906
121,68424,added,removed,False,True,False,0.017609849963577232,4,3.0,0.0,5.020411719496697
121,68458,added,added,False,False,True,0.0,0,3.0,5.907754929930138,0.0
121,761329,removed,not_applicable,True,False,False,0.017846350095911064,3,3.0,0.0,39.9465569218384
121,1046206,removed,not_applicable,True,False,False,0.016627830541631985,6,3.0,9.030083092347708,9.535446796689662
121,1046865,removed,removed,True,True,False,0.03432366485464702,1,4.0,0.0,22.449883054941893
121,1274285,added,removed,False,True,False,0.017846350095911064,3,3.0,0.0,928.1254872980903
122,68246,added,unchanged,False,True,True,0.013800052079115676,1,4.0,47.394739158336925,397.92373102012795
122,68448,removed,not_applicable,True,False,False,0.012820829706218376,2,3.0,0.0,10.423728973869332
122,68453,added,unchanged,False,True,True,0.012820829706218376,2,3.0,0.0,1116.5211951055023
122,543213,removed,not_applicable,True,False,False,0.005934244883574951,8,4.0,2953.777034909507,3091.821445277616
122,819139,added,added,False,False,True,0.0,0,4.0,20.183074463449895,0.0
122,1046277,removed,not_applicable,True,False,False,0.013800052079115676,1,4.0,0.0,345.45518935201227
122,1220767,removed,not_applicable,True,False,False,0.009914490388470133,3,4.0,0.0,409.6104578271533
123,71609,removed,not_applicable,True,False,False,0.01916960653371047,1,3.0,1785.4613340059855,2175.843701161785
123,539620,removed,not_applicable,True,False,False,0.014036523153991327,4,3.0,50.0155472951027,349.18168086943615
123,786698,removed,not_applicable,True,False,False,0.00789167294731531,6,3.0,1845.5323624174027,1829.6685975189166
123,994944,removed,not_applicable,True,False,False,0.017437743921451088,2,3.0,0.0,36.44199413433671
123,1046209,added,unchanged,False,True,True,0.01916960653371047,1,3.0,0.0,1683.1510407717751
130,71649,added,added,False,False,True,0.0,0,3.0,4.673886244888784,0.0
130,71946,added,removed,False,True,False,0.008139586159104038,4,4.0,0.0,493.3300597852198
130,71954,added,removed,False,True,False,0.008178561996640825,3,3.0,0.0,1756.0688385098488
130,583775,removed,not_applicable,True,False,False,0.006976980332108493,6,3.0,0.0,103.16270642287158
130,603414,removed,not_applicable,True,False,False,0.00745628227725142,5,3.0,14.092152749660787,450.68413006312977
130,1227934,removed,not_applicable,True,False,False,0.008139586159104038,4,4.0,318.82979200979116,447.0345021635304
130,1229058,added,removed,False,True,False,0.009756777705078077,1,3.0,24.969177136792347,79.91350895041536
130,1229060,removed,not_applicable,True,False,False,0.009756777705078077,1,3.0,25.718779065922565,25.869373696808083
130,1357659,added,added,False,False,True,0.0,0,4.0,0.0,0.0
131,71511,removed,not_applicable,True,False,False,0.012316839159161616,1,3.0,0.0,162.4811081544892
131,71535,added,removed,False,True,False,0.012316839159161616,1,4.0,0.0,1003.8135951081791
131,71640,added,removed,False,True,False,0.010156384598329892,3,3.0,5.647035298361771,1218.9186021294445
131,71784,removed,not_applicable,True,False,False,0.010787720665656992,2,4.0,10.624597718553805,44.806880942767584
131,572536,added,added,False,False,True,0.0,0,4.0,0.0,0.0
131,761331,removed,not_applicable,True,False,False,0.009362056792420522,6,3.0,3135.478704424802,3271.4732080876815
131,993000,removed,not_applicable,True,False,False,0.008142648830189714,7,4.0,7.894329396276055,156.001097869128
131,1228718,added,unchanged,False,True,True,0.009556186832487866,5,4.0,7.782212810979135,10.248810577065777
131,1447096,added,added,False,False,True,0.0,0,4.0,17.127635541658936,0.0
133,71491,added,added,False,False,True,0.0,0,3.0,3.366664258789313,0.0
133,71525,added,unchanged,False,True,True,0.017703395072574634,4,4.0,0.0,311.48683830032604
133,71534,removed,not_applicable,True,False,False,0.017703395072574634,4,4.0,0.0,486.0692593333983
133,995849,unchanged,unchanged,True,True,True,0.03905882186803501,1,4.0,0.0,29.0173662378792
133,1058472,removed,not_applicable,True,False,False,0.01560355658711238,5,3.0,0.0,16.02233841083944
133,1232000,removed,not_applicable,True,False,False,0.026797221113170767,3,4.0,0.0,18.310313019661372
133,1232012,added,added,False,False,True,0.0,0,4.0,0.0,0.0
134,71510,added,unchanged,False,True,True,0.014007490161494544,4,3.0,0.0,113.51154859177767
134,71523,added,unchanged,False,True,True,0.03784609546813276,1,4.0,0.0,107.36570126254057
134,582203,added,added,False,False,True,0.0,0,4.0,0.18365954783945584,0.0
134,590017,removed,not_applicable,True,False,False,0.018353153372842827,3,4.0,0.0,18.28600422466159
134,682785,added,added,False,False,True,0.0,0,4.0,11.717323743510503,0.0
134,996757,added,removed,False,True,False,0.013150156333764346,5,4.0,0.0,37.5869234623224
134,1231931,removed,not_applicable,True,False,False,0.006935524058837415,9,3.0,691.9046876651009,1033.040516141142
134,1273804,removed,not_applicable,True,False,False,0.03784609546813276,1,4.0,0.0,41.06377562947152
